There are 3002 active hosts online. The hosts are: 
1: 140.253.0.11
Operating System is: Microsoft Windows Phone 7.5 or 8.0 Accuracy is: 94
Operating System is: Microsoft Windows 10 1511 Accuracy is: 93
Operating System is: Microsoft Windows Server 2008 R2 or Windows 8.1 Accuracy is: 93
Operating System is: Microsoft Windows Server 2016 Accuracy is: 93
Operating System is: Microsoft Windows 7 Professional or Windows 8 Accuracy is: 93
Operating System is: Microsoft Windows Vista SP0 or SP1, Windows Server 2008 SP1, or Windows 7 Accuracy is: 93
Operating System is: Microsoft Windows Embedded Standard 7 Accuracy is: 93
Operating System is: Microsoft Windows Vista SP2, Windows 7 SP1, or Windows Server 2008 Accuracy is: 93
Operating System is: Microsoft Windows 10 1607 Accuracy is: 92
-----------------TCP Service Detail[1]-----------------
TCP Port Number: 135
Status:open
reason:syn-ack
Additional Info
Service: msrpc
product: Microsoft Windows RPC
-----------------TCP Service Detail[2]-----------------
TCP Port Number: 139
Status:open
reason:syn-ack
Additional Info
Service: netbios-ssn
product: Microsoft Windows netbios-ssn
-----------------TCP Service Detail[3]-----------------
TCP Port Number: 445
Status:open
reason:syn-ack
Additional Infoworkgroup: NEXUS
Service: microsoft-ds
product: Microsoft Windows 7 - 10 microsoft-ds
--------------------IP address detail--------------------
IP Address: 140.253.50.104
#################Host: 140.253.50.114#################
--------------------OS--------------------
Operating System is: Microsoft Windows 10 1511 - 1607 Accuracy is: 95
Operating System is: Microsoft Windows Phone 7.5 or 8.0 Accuracy is: 94
Operating System is: Microsoft Windows 10 1607 Accuracy is: 93
Operating System is: Microsoft Windows 10 1511 Accuracy is: 93
Operating System is: Microsoft Windows Server 2008 R2 or Windows 8.1 Accuracy is: 93
Operating System is: Microsoft Windows Server 2016 Accuracy is: 93
Operating System is: Microsoft Windows 7 Professional or Windows 8 Accuracy is: 93
Operating System is: Microsoft Windows Vista SP0 or SP1, Windows Server 2008 SP1, or Windows 7 Accuracy is: 93
Operating System is: Microsoft Windows Embedded Standard 7 Accuracy is: 93
Operating System is: Microsoft Windows Vista SP2, Windows 7 SP1, or Windows Server 2008 Accuracy is: 93
-----------------TCP Service Detail[1]-----------------
TCP Port Number: 135
Status:open
reason:syn-ack
Additional Info
Service: msrpc
product: Microsoft Windows RPC
-----------------TCP Service Detail[2]-----------------
TCP Port Number: 139
Status:open
reason:syn-ack
Additional Info
Service: netbios-ssn
product: Microsoft Windows netbios-ssn
-----------------TCP Service Detail[3]-----------------
TCP Port Number: 445
Status:open
reason:syn-ack
Additional Infoworkgroup: NEXUS
Service: microsoft-ds
product: Microsoft Windows 7 - 10 microsoft-ds
--------------------IP address detail--------------------
IP Address: 140.253.50.114
#################Host: 140.253.50.115#################
--------------------OS--------------------
Operating System is: Apple Mac OS X 10.7.0 (Lion) - 10.12 (Sierra) or iOS 4.1 - 9.3.3 (Darwin 10.0.0 - 16.4.0) Accuracy is: 96
Operating System is: Apple iPhone mobile phone (iOS 4.3.2) Accuracy is: 93
Operating System is: Apple iOS 6.1.4 (Darwin 13.0.0) Accuracy is: 93
Operating System is: Apple iOS 9.0 (Darwin 15.0.0) Accuracy is: 90
Operating System is: Apple OS X 10.11 (El Capitan) - 10.12 (Sierra) or iOS 10.1 - 10.2 (Darwin 15.4.0 - 16.6.0) Accuracy is: 90
Operating System is: Apple iOS 6.1.2 Accuracy is: 90
Operating System is: Apple iOS 11.0 Accuracy is: 90
Operating System is: Apple iPad tablet computer (iOS 4.3.2) Accuracy is: 90
Operating System is: Apple iPad tablet computer or iPhone mobile phone (iOS 4.0 - 4.1) Accuracy is: 90
Operating System is: Apple Mac OS X 10.5 (Leopard) - 10.6.8 (Snow Leopard) or iOS 4.0 - 4.2.1 (Darwin 9.0.0b5 - 10.8.0) Accuracy is: 90
-----------------TCP Service Detail[1]-----------------
TCP Port Number: 22
Status:open
reason:syn-ack
Additional Infoprotocol 2.0
Service: ssh
product: OpenSSH
--------------------IP address detail--------------------
IP Address: 140.253.50.115
#################Host: 140.253.50.118#################
--------------------OS--------------------
--------------------IP address detail--------------------
IP Address: 140.253.50.118
#################Host: 140.253.50.149#################
--------------------OS--------------------
Operating System is: Apple iPod touch audio player (iPhone OS 2.2) Accuracy is: 97
Operating System is: Apple TV 5.2.1 or 5.3 Accuracy is: 93
Operating System is: Apple Mac OS X 10.7.2 (Lion) (Darwin 11.2.0) Accuracy is: 93
Operating System is: Apple Mac OS X 10.3.9 (Panther) (Darwin 7.9.0, PowerPC) Accuracy is: 93
Operating System is: FreeBSD 5.4-STABLE Accuracy is: 92
Operating System is: Scientific Atlanta WebSTAR EPC2203 cable modem Accuracy is: 92
Operating System is: Apple Mac OS X 10.4.10 (Tiger) (Darwin 8.10.0, PowerPC) Accuracy is: 91
Operating System is: Brother DCP-L2540DN printer Accuracy is: 90
Operating System is: OpenBSD 4.4 Accuracy is: 90
Operating System is: Apple iOS 9.0 (Darwin 15.0.0) Accuracy is: 89
-----------------TCP Service Detail[1]-----------------
TCP Port Number: 22
Status:open
reason:syn-ack
Additional Infoprotocol 2.0
Service: ssh
product: OpenSSH
-----------------TCP Service Detail[2]-----------------
TCP Port Number: 88
Status:open
reason:syn-ack
Additional Infoserver time: 2018-07-25 16:59:30Z
Service: kerberos-sec
product: Heimdal Kerberos
-----------------TCP Service Detail[3]-----------------
TCP Port Number: 445
Status:open
reason:syn-ack
Additional Info
Service: microsoft-ds
product: 
-----------------TCP Service Detail[4]-----------------
TCP Port Number: 548
Status:open
reason:syn-ack
Additional Infoname: mac-ph; protocol 3.4; OS X 10.9 - 10.11; iMac17,1
Service: afp
product: Apple AFP
--------------------IP address detail--------------------
IP Address: 140.253.50.149
#################Host: 140.253.50.166#################
--------------------OS--------------------
Operating System is: Microsoft Windows 10 1511 - 1607 Accuracy is: 95
Operating System is: Microsoft Windows Phone 7.5 or 8.0 Accuracy is: 94
Operating System is: Microsoft Windows 10 1511 Accuracy is: 93
Operating System is: Microsoft Windows Server 2008 R2 or Windows 8.1 Accuracy is: 93
Operating System is: Microsoft Windows Server 2016 Accuracy is: 93
Operating System is: Microsoft Windows 7 Professional or Windows 8 Accuracy is: 93
Operating System is: Microsoft Windows Vista SP0 or SP1, Windows Server 2008 SP1, or Windows 7 Accuracy is: 93
Operating System is: Microsoft Windows Embedded Standard 7 Accuracy is: 93
Operating System is: Microsoft Windows Vista SP2, Windows 7 SP1, or Windows Server 2008 Accuracy is: 93
Operating System is: Microsoft Windows 10 1607 Accuracy is: 92
-----------------TCP Service Detail[1]-----------------
TCP Port Number: 135
Status:open
reason:syn-ack
Additional Info
Service: msrpc
product: Microsoft Windows RPC
-----------------TCP Service Detail[2]-----------------
TCP Port Number: 139
Status:open
reason:syn-ack
Additional Info
Service: netbios-ssn
product: Microsoft Windows netbios-ssn
-----------------TCP Service Detail[3]-----------------
TCP Port Number: 445
Status:open
reason:syn-ack
Additional Infoworkgroup: NEXUS
Service: microsoft-ds
product: Microsoft Windows 7 - 10 microsoft-ds
--------------------IP address detail--------------------
IP Address: 140.253.50.166
#################Host: 140.253.51.1#################
--------------------OS--------------------
Operating System is: Cisco uBR10012 broadband router Accuracy is: 99
Operating System is: Cisco Catalyst 1900, 2820, 2960, 3560, 3750, 4500, or 6513 switch (IOS 12.2) Accuracy is: 99
Operating System is: Cisco Catalyst 3500-series switch (IOS 12.2) Accuracy is: 99
Operating System is: Cisco 2960 switch (IOS 12.2) Accuracy is: 98
Operating System is: Cisco Catalyst 2960 switch (IOS 12.2) Accuracy is: 97
Operating System is: Cisco 7600 router (IOS 12.2) Accuracy is: 97
Operating System is: Cisco 2950, 2960, 3550, 3560, 3750, or 4500 switch or 6500 router (IOS 12.1 - 15.0); or Adaptive Security Appliance firewall Accuracy is: 97
Operating System is: Cisco C7200 router (IOS 15.2) Accuracy is: 97
Operating System is: Cisco 3550 switch (IOS 12.1) Accuracy is: 97
Operating System is: Cisco 3750 or 6500 switch (IOS 12.2) Accuracy is: 96
-----------------TCP Service Detail[1]-----------------
TCP Port Number: 22
Status:open
reason:syn-ack
Additional Infoprotocol 1.99
Service: ssh
product: Cisco SSH
-----------------TCP Service Detail[2]-----------------
TCP Port Number: 23
Status:open
reason:syn-ack
Additional Info
Service: telnet
product: Cisco router telnetd
--------------------IP address detail--------------------
IP Address: 140.253.51.1
#################Host: 140.253.51.97#################
--------------------OS--------------------
Operating System is: Cisco Catalyst 1900, 2820, 2960, 3560, 3750, 4500, or 6513 switch (IOS 12.2) Accuracy is: 95
Operating System is: Cisco uBR10012 broadband router Accuracy is: 93
Operating System is: Cisco Catalyst 3500-series switch (IOS 12.2) Accuracy is: 93
Operating System is: Cisco 7600 router (IOS 12.2) Accuracy is: 93
Operating System is: Cisco 2950, 2960, 3550, 3560, 3750, or 4500 switch or 6500 router (IOS 12.1 - 15.0); or Adaptive Security Appliance firewall Accuracy is: 93
Operating System is: Cisco Catalyst 2960 switch (IOS 12.2) Accuracy is: 93
Operating System is: Cisco 2960 switch (IOS 12.2) Accuracy is: 93
Operating System is: Cisco 3560-X switch Accuracy is: 92
Operating System is: Cisco 3750 or 6500 switch (IOS 12.2) Accuracy is: 92
Operating System is: Cisco Catalyst 2960, 3550, or 3560 switch (IOS 12.2) Accuracy is: 92
-----------------TCP Service Detail[1]-----------------
TCP Port Number: 22
Status:open
reason:syn-ack
Additional Infoprotocol 1.99
Service: ssh
product: Cisco SSH
-----------------TCP Service Detail[2]-----------------
TCP Port Number: 23
Status:open
reason:syn-ack
Additional Info
Service: telnet
product: Cisco router telnetd
--------------------IP address detail--------------------
IP Address: 140.253.51.97
#################Host: 140.253.55.1#################
--------------------OS--------------------
Operating System is: Cisco Catalyst 1900, 2820, 2960, 3560, 3750, 4500, or 6513 switch (IOS 12.2) Accuracy is: 98
Operating System is: Cisco Catalyst 3500-series switch (IOS 12.2) Accuracy is: 98
Operating System is: Cisco 2960 switch (IOS 12.2) Accuracy is: 97
Operating System is: Cisco uBR10012 broadband router Accuracy is: 97
Operating System is: Cisco 7600 router (IOS 12.2) Accuracy is: 96
Operating System is: Cisco 2950, 2960, 3550, 3560, 3750, or 4500 switch or 6500 router (IOS 12.1 - 15.0); or Adaptive Security Appliance firewall Accuracy is: 96
Operating System is: Cisco Catalyst 2960 switch (IOS 12.2) Accuracy is: 96
Operating System is: Cisco 3550 switch (IOS 12.1) Accuracy is: 96
Operating System is: Cisco Catalyst 2960, 3550, or 3560 switch (IOS 12.2) Accuracy is: 95
Operating System is: Cisco C7200 router (IOS 15.2) Accuracy is: 95
-----------------TCP Service Detail[1]-----------------
TCP Port Number: 22
Status:open
reason:syn-ack
Additional Infoprotocol 1.99
Service: ssh
product: Cisco SSH
-----------------TCP Service Detail[2]-----------------
TCP Port Number: 23
Status:open
reason:syn-ack
Additional Info
Service: telnet
product: Cisco router telnetd
--------------------IP address detail--------------------
IP Address: 140.253.55.1
#################Host: 140.253.78.1#################
--------------------OS--------------------
Operating System is: Cisco IOS 12.4 or IOS-XE 15.3 Accuracy is: 100
-----------------TCP Service Detail[1]-----------------
TCP Port Number: 22
Status:open
reason:syn-ack
Additional Infoprotocol 1.99
Service: ssh
product: Cisco SSH
-----------------TCP Service Detail[2]-----------------
TCP Port Number: 23
Status:open
reason:syn-ack
Additional Info
Service: telnet
product: Cisco IOS telnetd
--------------------IP address detail--------------------
IP Address: 140.253.78.1
#################Host: 140.253.78.6#################
--------------------OS--------------------
Operating System is: Linux 3.2 - 4.9 Accuracy is: 100
-----------------TCP Service Detail[1]-----------------
TCP Port Number: 22
Status:open
reason:syn-ack
Additional InfoUbuntu Linux; protocol 2.0
Service: ssh
product: OpenSSH
-----------------TCP Service Detail[2]-----------------
TCP Port Number: 80
Status:open
reason:syn-ack
Additional Info
Service: http
product: Apache httpd
-----------------TCP Service Detail[3]-----------------
TCP Port Number: 111
Status:open
reason:syn-ack
Additional InfoRPC #100000
Service: rpcbind
product: 
-----------------TCP Service Detail[4]-----------------
TCP Port Number: 139
Status:open
reason:syn-ack
Additional Infoworkgroup: NEXUS
Service: netbios-ssn
product: Samba smbd
-----------------TCP Service Detail[5]-----------------
TCP Port Number: 443
Status:open
reason:syn-ack
Additional Info
Service: http
product: Apache Tomcat/Coyote JSP engine
-----------------TCP Service Detail[6]-----------------
TCP Port Number: 445
Status:open
reason:syn-ack
Additional Infoworkgroup: NEXUS
Service: netbios-ssn
product: Samba smbd
-----------------TCP Service Detail[7]-----------------
TCP Port Number: 8080
Status:open
reason:syn-ack
Additional Info
Service: http
product: Apache Tomcat/Coyote JSP engine
--------------------IP address detail--------------------
IP Address: 140.253.78.6
#################Host: 140.253.78.8#################
--------------------OS--------------------
Operating System is: Linux 3.2 - 4.9 Accuracy is: 100
-----------------TCP Service Detail[1]-----------------
TCP Port Number: 22
Status:open
reason:syn-ack
Additional InfoUbuntu Linux; protocol 2.0
Service: ssh
product: OpenSSH
-----------------TCP Service Detail[2]-----------------
TCP Port Number: 139
Status:open
reason:syn-ack
Additional Infoworkgroup: NEXUS
Service: netbios-ssn
product: Samba smbd
-----------------TCP Service Detail[3]-----------------
TCP Port Number: 445
Status:open
reason:syn-ack
Additional Infoworkgroup: NEXUS
Service: netbios-ssn
product: Samba smbd
--------------------IP address detail--------------------
IP Address: 140.253.78.8
#################Host: 140.253.78.9#################
--------------------OS--------------------
Operating System is: Linux 3.2 - 4.9 Accuracy is: 100
-----------------TCP Service Detail[1]-----------------
TCP Port Number: 22
Status:open
reason:syn-ack
Additional InfoUbuntu Linux; protocol 2.0
Service: ssh
product: OpenSSH
-----------------TCP Service Detail[2]-----------------
TCP Port Number: 139
Status:open
reason:syn-ack
Additional Infoworkgroup: NEXUS
Service: netbios-ssn
product: Samba smbd
-----------------TCP Service Detail[3]-----------------
TCP Port Number: 445
Status:open
reason:syn-ack
Additional Infoworkgroup: NEXUS
Service: netbios-ssn
product: Samba smbd
--------------------IP address detail--------------------
IP Address: 140.253.78.9
#################Host: 140.253.78.12#################
--------------------OS--------------------
Operating System is: Linux 3.2 - 4.9 Accuracy is: 100
-----------------TCP Service Detail[1]-----------------
TCP Port Number: 22
Status:open
reason:syn-ack
Additional InfoUbuntu Linux; protocol 2.0
Service: ssh
product: OpenSSH
-----------------TCP Service Detail[2]-----------------
TCP Port Number: 80
Status:open
reason:syn-ack
Additional Info(Ubuntu)
Service: http
product: Apache httpd
-----------------TCP Service Detail[3]-----------------
TCP Port Number: 139
Status:open
reason:syn-ack
Additional Infoworkgroup: NEXUS
Service: netbios-ssn
product: Samba smbd
-----------------TCP Service Detail[4]-----------------
TCP Port Number: 445
Status:open
reason:syn-ack
Additional Infoworkgroup: NEXUS
Service: netbios-ssn
product: Samba smbd
-----------------TCP Service Detail[5]-----------------
TCP Port Number: 902
Status:open
reason:syn-ack
Additional InfoUses VNC, SOAP
Service: vmware-auth
product: VMware Authentication Daemon
--------------------IP address detail--------------------
IP Address: 140.253.78.12
#################Host: 140.253.78.14#################
--------------------OS--------------------
Operating System is: Microsoft Windows 7 Professional or Windows 8 Accuracy is: 100
Operating System is: Microsoft Windows Vista SP0 or SP1, Windows Server 2008 SP1, or Windows 7 Accuracy is: 100
Operating System is: Microsoft Windows Vista SP2, Windows 7 SP1, or Windows Server 2008 Accuracy is: 100
-----------------TCP Service Detail[1]-----------------
TCP Port Number: 135
Status:open
reason:syn-ack
Additional Info
Service: msrpc
product: Microsoft Windows RPC
-----------------TCP Service Detail[2]-----------------
TCP Port Number: 139
Status:open
reason:syn-ack
Additional Info
Service: netbios-ssn
product: Microsoft Windows netbios-ssn
-----------------TCP Service Detail[3]-----------------
TCP Port Number: 445
Status:open
reason:syn-ack
Additional Infoworkgroup: NEXUS
Service: microsoft-ds
product: Windows 7 Enterprise 7601 Service Pack 1 microsoft-ds
--------------------IP address detail--------------------
IP Address: 140.253.78.14
#################Host: 140.253.78.19#################
--------------------OS--------------------
Operating System is: Microsoft Windows Server 2008 R2 or Windows 8.1 Accuracy is: 100
Operating System is: Microsoft Windows 7 Professional or Windows 8 Accuracy is: 100
Operating System is: Microsoft Windows Embedded Standard 7 Accuracy is: 100
Operating System is: Microsoft Windows Phone 7.5 or 8.0 Accuracy is: 100
Operating System is: Microsoft Windows Vista SP0 or SP1, Windows Server 2008 SP1, or Windows 7 Accuracy is: 100
Operating System is: Microsoft Windows Vista SP2, Windows 7 SP1, or Windows Server 2008 Accuracy is: 100
-----------------TCP Service Detail[1]-----------------
TCP Port Number: 135
Status:open
reason:syn-ack
Additional Info
Service: msrpc
product: Microsoft Windows RPC
-----------------TCP Service Detail[2]-----------------
TCP Port Number: 139
Status:open
reason:syn-ack
Additional Info
Service: netbios-ssn
product: Microsoft Windows netbios-ssn
-----------------TCP Service Detail[3]-----------------
TCP Port Number: 445
Status:open
reason:syn-ack
Additional Infoworkgroup: NEXUS
Service: microsoft-ds
product: Windows 7 Enterprise 7601 Service Pack 1 microsoft-ds
--------------------IP address detail--------------------
IP Address: 140.253.78.19
#################Host: 140.253.78.21#################
--------------------OS--------------------
Operating System is: Microsoft Windows Server 2012 or Windows Server 2012 R2 Accuracy is: 100
-----------------TCP Service Detail[1]-----------------
TCP Port Number: 135
Status:open
reason:syn-ack
Additional Info
Service: msrpc
product: Microsoft Windows RPC
-----------------TCP Service Detail[2]-----------------
TCP Port Number: 139
Status:open
reason:syn-ack
Additional Info
Service: netbios-ssn
product: Microsoft Windows netbios-ssn
-----------------TCP Service Detail[3]-----------------
TCP Port Number: 445
Status:open
reason:syn-ack
Additional Info
Service: microsoft-ds
product: Microsoft Windows Server 2008 R2 - 2012 microsoft-ds
--------------------IP address detail--------------------
IP Address: 140.253.78.21
#################Host: 140.253.78.28#################
--------------------OS--------------------
Operating System is: Apple Mac OS X 10.7.0 (Lion) - 10.12 (Sierra) or iOS 4.1 - 9.3.3 (Darwin 10.0.0 - 16.4.0) Accuracy is: 97
Operating System is: Apple OS X 10.11 (El Capitan) - 10.12 (Sierra) or iOS 10.1 - 10.2 (Darwin 15.4.0 - 16.6.0) Accuracy is: 94
Operating System is: Apple iOS 9.0 (Darwin 15.0.0) Accuracy is: 94
Operating System is: Apple iOS 5.0.1 Accuracy is: 93
Operating System is: Apple Mac OS X 10.7.0 - 10.7.5 (Lion) or iOS 4.2 - 5.0.1 (Darwin 10.4.0 - 11.4.2) Accuracy is: 93
Operating System is: Apple Mac OS X 10.7.0 - 10.7.5 (Lion) (Darwin 11.0.0 - 11.4.2) Accuracy is: 93
Operating System is: Apple TV 5.2.1 or 5.3 Accuracy is: 93
Operating System is: Apple TV 5 Accuracy is: 92
Operating System is: Apple Mac OS X 10.7.4 - 10.7.5 (Lion) (Darwin 11.4.2) Accuracy is: 92
Operating System is: Apple Mac OS X 10.7.3 (Lion) or iOS 4.2.1 - 4.3.4 (Darwin 10.4.0 - 11.3.0) Accuracy is: 92
-----------------TCP Service Detail[1]-----------------
TCP Port Number: 22
Status:open
reason:syn-ack
Additional Infoprotocol 2.0
Service: ssh
product: OpenSSH
--------------------IP address detail--------------------
IP Address: 140.253.78.28
#################Host: 140.253.78.44#################
--------------------OS--------------------
Operating System is: Microsoft Windows 7 Professional or Windows 8 Accuracy is: 100
-----------------TCP Service Detail[1]-----------------
TCP Port Number: 135
Status:open
reason:syn-ack
Additional Info
Service: msrpc
product: Microsoft Windows RPC
-----------------TCP Service Detail[2]-----------------
TCP Port Number: 139
Status:open
reason:syn-ack
Additional Info
Service: netbios-ssn
product: Microsoft Windows netbios-ssn
-----------------TCP Service Detail[3]-----------------
TCP Port Number: 445
Status:open
reason:syn-ack
Additional Infoworkgroup: NEXUS
Service: microsoft-ds
product: Windows 7 Enterprise 7601 Service Pack 1 microsoft-ds
-----------------TCP Service Detail[4]-----------------
TCP Port Number: 623
Status:closed
reason:reset
Additional Info
Service: oob-ws-http
product: 
-----------------TCP Service Detail[5]-----------------
TCP Port Number: 3306
Status:open
reason:syn-ack
Additional Infounauthorized
Service: mysql
product: MySQL
--------------------IP address detail--------------------
IP Address: 140.253.78.44
#################Host: 140.253.78.47#################
--------------------OS--------------------
Operating System is: Linux 3.2 - 4.9 Accuracy is: 100
-----------------TCP Service Detail[1]-----------------
TCP Port Number: 22
Status:open
reason:syn-ack
Additional InfoUbuntu Linux; protocol 2.0
Service: ssh
product: OpenSSH
-----------------TCP Service Detail[2]-----------------
TCP Port Number: 139
Status:open
reason:syn-ack
Additional Infoworkgroup: NEXUS
Service: netbios-ssn
product: Samba smbd
-----------------TCP Service Detail[3]-----------------
TCP Port Number: 445
Status:open
reason:syn-ack
Additional Infoworkgroup: NEXUS
Service: netbios-ssn
product: Samba smbd
--------------------IP address detail--------------------
IP Address: 140.253.78.47
#################Host: 140.253.78.48#################
--------------------OS--------------------
Operating System is: Microsoft Windows Server 2008 R2 or Windows 8.1 Accuracy is: 100
Operating System is: Microsoft Windows 7 Professional or Windows 8 Accuracy is: 100
Operating System is: Microsoft Windows Embedded Standard 7 Accuracy is: 100
Operating System is: Microsoft Windows Phone 7.5 or 8.0 Accuracy is: 100
Operating System is: Microsoft Windows Vista SP0 or SP1, Windows Server 2008 SP1, or Windows 7 Accuracy is: 100
Operating System is: Microsoft Windows Vista SP2, Windows 7 SP1, or Windows Server 2008 Accuracy is: 100
-----------------TCP Service Detail[1]-----------------
TCP Port Number: 135
Status:open
reason:syn-ack
Additional Info
Service: msrpc
product: Microsoft Windows RPC
-----------------TCP Service Detail[2]-----------------
TCP Port Number: 139
Status:open
reason:syn-ack
Additional Info
Service: netbios-ssn
product: Microsoft Windows netbios-ssn
-----------------TCP Service Detail[3]-----------------
TCP Port Number: 445
Status:open
reason:syn-ack
Additional Infoworkgroup: NEXUS
Service: microsoft-ds
product: Windows 7 Enterprise 7601 Service Pack 1 microsoft-ds
--------------------IP address detail--------------------
IP Address: 140.253.78.48
#################Host: 140.253.78.51#################
--------------------OS--------------------
Operating System is: Microsoft Windows Server 2008 R2 or Windows 8.1 Accuracy is: 100
Operating System is: Microsoft Windows 7 Professional or Windows 8 Accuracy is: 100
Operating System is: Microsoft Windows Embedded Standard 7 Accuracy is: 100
Operating System is: Microsoft Windows Phone 7.5 or 8.0 Accuracy is: 100
Operating System is: Microsoft Windows Vista SP0 or SP1, Windows Server 2008 SP1, or Windows 7 Accuracy is: 100
Operating System is: Microsoft Windows Vista SP2, Windows 7 SP1, or Windows Server 2008 Accuracy is: 100
-----------------TCP Service Detail[1]-----------------
TCP Port Number: 135
Status:open
reason:syn-ack
Additional Info
Service: msrpc
product: Microsoft Windows RPC
-----------------TCP Service Detail[2]-----------------
TCP Port Number: 139
Status:open
reason:syn-ack
Additional Info
Service: netbios-ssn
product: Microsoft Windows netbios-ssn
-----------------TCP Service Detail[3]-----------------
TCP Port Number: 445
Status:open
reason:syn-ack
Additional Infoworkgroup: NEXUS
Service: microsoft-ds
product: Windows 7 Enterprise 7601 Service Pack 1 microsoft-ds
--------------------IP address detail--------------------
IP Address: 140.253.78.51
#################Host: 140.253.78.57#################
--------------------OS--------------------
Operating System is: Microsoft Windows 10 1511 - 1607 Accuracy is: 95
Operating System is: Microsoft Windows Phone 7.5 or 8.0 Accuracy is: 94
Operating System is: Microsoft Windows 10 1607 Accuracy is: 93
Operating System is: Microsoft Windows 10 1511 Accuracy is: 93
Operating System is: Microsoft Windows Server 2008 R2 or Windows 8.1 Accuracy is: 93
Operating System is: Microsoft Windows Server 2016 Accuracy is: 93
Operating System is: Microsoft Windows 7 Professional or Windows 8 Accuracy is: 93
Operating System is: Microsoft Windows Vista SP0 or SP1, Windows Server 2008 SP1, or Windows 7 Accuracy is: 93
Operating System is: Microsoft Windows Vista SP2, Windows 7 SP1, or Windows Server 2008 Accuracy is: 93
Operating System is: Microsoft Windows Embedded Standard 7 Accuracy is: 91
-----------------TCP Service Detail[1]-----------------
TCP Port Number: 135
Status:open
reason:syn-ack
Additional Info
Service: msrpc
product: Microsoft Windows RPC
-----------------TCP Service Detail[2]-----------------
TCP Port Number: 139
Status:open
reason:syn-ack
Additional Info
Service: netbios-ssn
product: Microsoft Windows netbios-ssn
-----------------TCP Service Detail[3]-----------------
TCP Port Number: 445
Status:open
reason:syn-ack
Additional Infoworkgroup: NEXUS
Service: microsoft-ds
product: Microsoft Windows 7 - 10 microsoft-ds
--------------------IP address detail--------------------
IP Address: 140.253.78.57
#################Host: 140.253.78.60#################
--------------------OS--------------------
Operating System is: Linux 3.2 - 4.9 Accuracy is: 100
-----------------TCP Service Detail[1]-----------------
TCP Port Number: 22
Status:open
reason:syn-ack
Additional InfoUbuntu Linux; protocol 2.0
Service: ssh
product: OpenSSH
-----------------TCP Service Detail[2]-----------------
TCP Port Number: 139
Status:open
reason:syn-ack
Additional Infoworkgroup: NEXUS
Service: netbios-ssn
product: Samba smbd
-----------------TCP Service Detail[3]-----------------
TCP Port Number: 445
Status:open
reason:syn-ack
Additional Infoworkgroup: NEXUS
Service: netbios-ssn
product: Samba smbd
--------------------IP address detail--------------------
IP Address: 140.253.78.60
#################Host: 140.253.78.63#################
--------------------OS--------------------
Operating System is: Microsoft Windows 10 1511 - 1607 Accuracy is: 95
Operating System is: Microsoft Windows Phone 7.5 or 8.0 Accuracy is: 94
Operating System is: Microsoft Windows 10 1511 Accuracy is: 93
Operating System is: Microsoft Windows Server 2008 R2 or Windows 8.1 Accuracy is: 93
Operating System is: Microsoft Windows Server 2016 Accuracy is: 93
Operating System is: Microsoft Windows 7 Professional or Windows 8 Accuracy is: 93
Operating System is: Microsoft Windows Vista SP0 or SP1, Windows Server 2008 SP1, or Windows 7 Accuracy is: 93
Operating System is: Microsoft Windows Embedded Standard 7 Accuracy is: 93
Operating System is: Microsoft Windows Vista SP2, Windows 7 SP1, or Windows Server 2008 Accuracy is: 93
Operating System is: Microsoft Windows 10 1607 Accuracy is: 92
-----------------TCP Service Detail[1]-----------------
TCP Port Number: 135
Status:open
reason:syn-ack
Additional Info
Service: msrpc
product: Microsoft Windows RPC
-----------------TCP Service Detail[2]-----------------
TCP Port Number: 139
Status:open
reason:syn-ack
Additional Info
Service: netbios-ssn
product: Microsoft Windows netbios-ssn
-----------------TCP Service Detail[3]-----------------
TCP Port Number: 445
Status:open
reason:syn-ack
Additional Infoworkgroup: NEXUS
Service: microsoft-ds
product: Windows 10 Enterprise 14393 microsoft-ds
--------------------IP address detail--------------------
IP Address: 140.253.78.63
#################Host: 140.253.78.64#################
--------------------OS--------------------
Operating System is: Linux 3.2 - 4.9 Accuracy is: 100
-----------------TCP Service Detail[1]-----------------
TCP Port Number: 22
Status:open
reason:syn-ack
Additional InfoUbuntu Linux; protocol 2.0
Service: ssh
product: OpenSSH
--------------------IP address detail--------------------
IP Address: 140.253.78.64
#################Host: 140.253.78.65#################
--------------------OS--------------------
Operating System is: Microsoft Windows 7 Professional or Windows 8 Accuracy is: 100
Operating System is: Microsoft Windows Vista SP0 or SP1, Windows Server 2008 SP1, or Windows 7 Accuracy is: 100
Operating System is: Microsoft Windows Vista SP2, Windows 7 SP1, or Windows Server 2008 Accuracy is: 100
-----------------TCP Service Detail[1]-----------------
TCP Port Number: 135
Status:open
reason:syn-ack
Additional Info
Service: msrpc
product: Microsoft Windows RPC
-----------------TCP Service Detail[2]-----------------
TCP Port Number: 139
Status:open
reason:syn-ack
Additional Info
Service: netbios-ssn
product: Microsoft Windows netbios-ssn
-----------------TCP Service Detail[3]-----------------
TCP Port Number: 445
Status:open
reason:syn-ack
Additional Infoworkgroup: NEXUS
Service: microsoft-ds
product: Windows 7 Enterprise 7601 Service Pack 1 microsoft-ds
--------------------IP address detail--------------------
IP Address: 140.253.78.65
#################Host: 140.253.78.66#################
--------------------OS--------------------
